review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
The food doesn't live up to the reputation but the place to be at Pikes. My entree was too salty and the service ok .,"Dined on August 15, 2017",4,4,3,4,The Pink Door,2024-12-11
"I'm so glad that I found this place on Open Table!  We went for lunch after touring Pike's Place Market and found it down a little side alley.  The food was wonderful and we could sit outside on the patio and enjoy a sunny, cool day.  Our friend who joined us, lives in Seattle and couldn't believe that we'd found this gem.  She said that she loves the place and was thrilled that we'd made reservations there.  I'd go back to The Pink Door right now if I could!!","Dined on August 14, 2017",5,5,5,5,The Pink Door,2024-12-11
"We had friends from out of town and wanted a special experience.
The food selection was excellent and everything we ordered was amazing.
This is a restaurant my husband and I have had on our list of ""favorite restaurants"", for many years.  It is hard to get last minute reservations which is a little frustrating, it seems like you have to book at least two weeks in advance which makes it hard for busy people like ourselves.","Dined on August 13, 2017",5,5,5,5,The Pink Door,2024-12-11
"We enjoyed our selves, We had hoped to see  a show but did not Wrong night. It was a good night","Dined on August 12, 2017",5,5,5,5,The Pink Door,2024-12-11
"Delightful atmosphere, food was excellent and the service was fantastic!","Dined on August 12, 2017",4,4,5,5,The Pink Door,2024-12-11
Great outdoor dinning in the heart of pike place market!,"Dined on August 11, 2017",5,5,5,5,The Pink Door,2024-12-11
"Great spot for lunch, especially for lunch on the patio!  Service and food are great!  The Caprese Salad with exquisite heirloom tomatos is mouthwatering delicious!  The new remodel makes a huge difference in  design and space. 

Consistently great restaurant!","Dined on August 11, 2017",5,5,5,5,The Pink Door,2024-12-11
Fabulous!!!! The Best food we had all week.  Celebrated my Birthday with a great meal. We started off with an antipasto that was bursting with flavorful delights  The Lasagna was melt in your  mouth fresh & delicious.  The squid ink pasta and seafood was so fantastic.  The Ambience was one of a kind and the live music was perfect.  I definitely will return to this hidden Gem behind the Pink Door!,"Dined on August 10, 2017",5,5,5,5,The Pink Door,2024-12-11
Still wonderful food and the deck in the summer is a Seattle classic.,"Dined on August 10, 2017",5,5,5,5,The Pink Door,2024-12-11
Good lunch while visiting Pike Market. Everything was great down to there unique cocktails.,"Dined on August 10, 2017",4,4,4,4,The Pink Door,2024-12-11
"Hard To go anywhere else when in the area! The ambience, service, and food, especially the food, are always excellent!","Dined on August 9, 2017",5,5,4,5,The Pink Door,2024-12-11
"We spent a week in Seattle & this was our top pick - great food, excellent service, a lively atmosphere but still quiet enough to have a conversation, reasonably priced wine list but some splurges on there if you wanted to. We will be back!","Dined on August 8, 2017",5,5,5,5,The Pink Door,2024-12-11
Great food and terrific service in a spectacular setting,"Dined on August 8, 2017",5,5,5,5,The Pink Door,2024-12-11
"Our server, Andrew, was excellent...very attentive and helpful with our selections...food choices, including vegan and gluten free options, were varied...the outdoor rooftop dining was lovely...and everything tasted delicious!","Dined on August 8, 2017",5,5,5,4,The Pink Door,2024-12-11
Our waitress was very sweet with a great personality. Food is always delicious. The remodel looks amazing. Love the view from the inside seating! This place has always been my favorite Italian. Sooo good! Well definitely be coming back more often.,"Dined on August 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"We planned our dinner at The Pink Door weeks in advance to celebrate a special day. The hostess was completely out of her element and should not be in the service industry. When we requested a table inside, as there was a dog next to the table they were seating us at on the patio, the guy who was seating us said he would have to go see if the have an inside table for us. He never came back but in his place was the unprofessional, discourteous, rude hostess. She started off the conversation stating that all open table reservations are for the patio only and she stated it says that on open table and on the confirmation email. After taking the time to enlighten her on the facts, nowhere on open table not on the email does it state the reservation is a patio only reservation, she finally sat us inside. By this time we had lost our appetites and decided to dine somewhere else. 

Word of advice: it is not we, the customer, who should be grateful that you allow us to pay for the food and ""service"" provided, but rather the restaurant and staff should be grateful for their customers and treat them with respect and as the customer. 

Lost a significant customer who's family has been dinning at The Pink Door for over 25 years. 

Hire professional customer service focused staff and the restaurant would be in a much better place.","Dined on August 7, 2017",1,1,1,2,The Pink Door,2024-12-11
"Every August I take each of my grandchildren to Seattle for a very special trip.  We stay at a nice hotel and do lots of fun Seattle things.  We always have lunch or dinner at the Pink Door, and love the location and view.  The wait staff at the Pink Door has always been friendly and courteous to my young grandchildren, and that's why we keep coming back!","Dined on August 7, 2017",5,4,4,5,The Pink Door,2024-12-11
Great spot! We enjoyed the food and drinks and it was a great meal to end our trip with!,"Dined on August 6, 2017",5,5,5,4,The Pink Door,2024-12-11
I was expecting much more. Is it weird to say that food came out way to fast? Taste was ok.,"Dined on August 5, 2017",2,2,2,2,The Pink Door,2024-12-11
"I don't come to Seattle often, but when I do The Pink Door is my first choice. In fact, on this most recent trip I dined there twice. Having dinner on the deck was a special treat - the mussels/clams were outstanding. And the Elevated Pimm' s Cup cocktail was the perfect drink  for a summer night.","Dined on August 4, 2017",5,5,5,5,The Pink Door,2024-12-11
"Had lunch on an historically hot day and sat on the outside deck.   Excellent food,  atmosphere,  and service with a view of the sound.   Highly recommend.","Dined on August 4, 2017",5,5,5,5,The Pink Door,2024-12-11
Best food in Seattle. Make a reservation ahead as it is very popular!!,"Dined on August 3, 2017",5,5,5,5,The Pink Door,2024-12-11
Anniversary! Was a great experience . Food and service spectacular! Got a small prosecco taster for anniversary!! Lovely setting,"Dined on August 3, 2017",5,5,5,5,The Pink Door,2024-12-11
"From the moment you open the Pink door you are transformed into a place that is unique. It was my wifes Birthday so I reserved a Elliot bay view from the outside deck. There was also inside tables with views also. The service was great, attentive and complete. Food was excellent as well. Great place to enjoy the market and then slip away to a roof top escape!","Dined on August 3, 2017",4,4,4,4,The Pink Door,2024-12-11
"Took my husband to The Pink Door for his birthday. I had heard about the restaurant, but we had never been there before. We were happy to see the Italian focus to the menu. He comes from a big, east coast Italian family, so we love that food.  The restaurant was so clean and pretty. The vibe was cool and friendly, and it seemed like every staff member was happy to be there. Our waitress (Catrina) just made the dinner better. She had the right mix of helpful but not bossy, happy but not cloying. Great service. We started with the antipasto platter;  I had lasagna, and my husband had risotto.  All food was great, though my husband says he is getting the lasagna next time. He loved sampling mine so much! Split the peach crostata for dessert, and again, great taste during the summer. We are going back!","Dined on August 2, 2017",5,5,5,5,The Pink Door,2024-12-11
"My cousin was in town and I wanted to give her a good send off. This more than fit the bill, the food was excellent as well as the service.","Dined on August 1, 2017",5,5,5,5,The Pink Door,2024-12-11
Food was amazing. Service was top notch. I would definitely visit here again.,"Dined on August 1, 2017",5,5,5,5,The Pink Door,2024-12-11
Tuna Crudo was fresh and bright with perfect acidity....Squid Ink Spaghetti Al Pescatore was excellent with a touch of heat but not overwhelming...would have preferred eating in the dining room as opposed to outside,"Dined on July 31, 2017",3,4,4,3,The Pink Door,2024-12-11
"The atmosphere and service were both good but the food was disappointing. Our bruschetta was burnt, and taken off the bill and my date got sick later that night from the salmon being under cooked. He was not in good shape. It was hard to tell if the food was fully cooked in the dim light. We both ordered salmon, but they ran out and I ended up with halibut that was overcooked. Guess I was the lucky one. Still a lovely place.","Dined on July 30, 2017",4,2,4,5,The Pink Door,2024-12-11
"Great food, service and what can you say about the outdoor deck. Fabulous","Dined on July 29, 2017",5,5,5,5,The Pink Door,2024-12-11
"Amazing in every way! Our favorites were the Caesar salad with crab, egg plant mozzarella pasta dish! Yummmmm!","Dined on July 28, 2017",5,5,3,5,The Pink Door,2024-12-11
"Pink Door never fails, always delivers!!!  Patio seating is really nice, entertainment is fun.","Dined on July 27, 2017",5,5,4,5,The Pink Door,2024-12-11
"my husband has wheelchair needs.  Although he can walk, it was very difficult for him to maneuver the long narrow staircase, the only entrance down to the eatery.  This should have been explained in the advertisement that it is not equipped to accommodate disabilities.","Dined on July 27, 2017",3,4,3,4,The Pink Door,2024-12-11
"Highly recommend the Pink Door - from the moment you walk through the (pink) door it's an amazing experience.  Eclectic décor, charming ambience, local flavors, and peak-a-boo views of Puget Sound from the outdoor patio.  Refreshing summer cocktails - Limoncello Collins & Pink Door Mocktail and King Salmon and Crab Risotto were fantastic entrees, followed by peach galette and ice cream was the perfect ending to the evening.  Just what a special event calls for.","Dined on July 27, 2017",5,5,5,5,The Pink Door,2024-12-11
"Even though this place is right in the middle of tourism central, the Pink Door's stellar reputation is definitely deserved. It made me so happy to eat here.","Dined on July 26, 2017",5,5,5,5,The Pink Door,2024-12-11
This was fabulous restaurant and Italian dinner.  Very unique combinations and flavors made this a wonderful experience.,"Dined on July 26, 2017",5,5,5,5,The Pink Door,2024-12-11
"Annabelle says:  cozy cottage atmosphere enhanced by friendly attentive service.  All good but squid ink pasta with clams, squid, mussels was terrific. Tangy perfectly spiced broth is memorable. Bread was good but better I'd warned.","Dined on July 25, 2017",4,4,5,5,The Pink Door,2024-12-11
"We really enjoyed this restaurant .  the atmosphere was lovely , the staff was first rate
the food as delicious","Dined on July 25, 2017",5,5,5,5,The Pink Door,2024-12-11
"Excellent service, delicious food and a beautiful outdoor deck. Lunch at The Pink Door has become a wonderful birthday tradition for my daughter (and me). Thank you for always making it memorable.","Dined on July 24, 2017",5,5,5,5,The Pink Door,2024-12-11
Loved it!!!,"Dined on July 24, 2017",5,5,5,5,The Pink Door,2024-12-11
We loved this restaurant. Get reservations early.  The lasagna was out of this world.,"Dined on July 24, 2017",5,5,5,5,The Pink Door,2024-12-11
"Had a good table, great service and decent food.  The bruschetta, the prosciutto appetizer and the lasagna were pretty good.  The risotto was not.  I probably would not go back because there are lots of other choices that are better..","Dined on July 23, 2017",3,3,4,2,The Pink Door,2024-12-11
"Was visiting Seattle and was happy we tried the Pink Door!  Warm service, tasty Italian food and a floral table-clothed patio made for a lovely meal. It's a large restaurant and there are so many great seats.","Dined on July 22, 2017",5,5,5,5,The Pink Door,2024-12-11
"Awesome atmosphere.  Great food, very good cocktails!!!!!!!    The location is charming and fun for a night  out with friends.  White Horse is just across the way!!","Dined on July 22, 2017",5,5,5,5,The Pink Door,2024-12-11
My favorite restaurant in Seattle - got to share it with the rest of my family. We had to have an late lunch/early dinner because we couldn't get a reservation for dinner. But it was worth it!,"Dined on July 22, 2017",5,5,5,5,The Pink Door,2024-12-11
"Great food and great service. Ingredients were fresh and pasta was al dente. Great drink menu, too.","Dined on July 22, 2017",5,5,5,4,The Pink Door,2024-12-11
"Love this place. Relocating to
Los Angeles. Will keep this place close to my heart.","Dined on July 20, 2017",5,5,5,5,The Pink Door,2024-12-11
"I loved the food and the service. The ambiance would have been 5 stars except for their music selection.   Instead of having nice Italian music, they played ""groove is in the ....... by delight. I love that song but not right for elegant Italian dining.","Dined on July 19, 2017",4,5,5,4,The Pink Door,2024-12-11
"I have been coming to the Pink Door for over 15 years. It is one of my all time favorite restaurants. Its food never disappoints, always fabulous. The atmosphere, patio view and great staff make it a Seattle jewel.","Dined on July 18, 2017",5,5,5,5,The Pink Door,2024-12-11
The food was amazing and the wine delicious. The service...not so much. We were definitely forgotten a few times and we were there for a long time. But the food was so delicious we didn't care!,"Dined on July 18, 2017",4,5,2,5,The Pink Door,2024-12-11
"A friend recommended we try this, and it was the perfect lunch spot. The food was excellent, very fun ambiance.","Dined on July 18, 2017",5,5,5,5,The Pink Door,2024-12-11
"I've always adored the Pink Door.  The food is, without exception, delicious and beautifully prepared.  Most of all the outdoor seating is fantastic, romantic and beautiful.","Dined on July 17, 2017",5,5,5,5,The Pink Door,2024-12-11
"Summer on the Pink Door patio is mandatory!  However, the newly remodeled dining room is gorgeous and very compelling even on a nice day.  The views are fantastic and the furnishings/decor lovely.   The food is consistently great.  What a Seattle gem!","Dined on July 17, 2017",5,5,5,5,The Pink Door,2024-12-11
"We loved The Pink Door. It's not all that easy to find if you're not a local because they apparently don't believe in exterior signs! But when we walked into a full bar of patrons enjoying a Cirque de Soleil style performance, we knew this place was going to be different. There are so many lovely seating options (lively bar, open-air deck, sunny high-ceilinged dining room with Puget Sound views), we actually had a hard time choosing. Everything was fresh and tasty, with the only slight miss being the crab risotto. But we'd definitely go back if we return to Seattle.","Dined on July 17, 2017",4,4,4,5,The Pink Door,2024-12-11
this is our favorite spot for special occasions,"Dined on July 17, 2017",5,5,5,5,The Pink Door,2024-12-11
"The service was amazing. The ambiance felt like going back in time, vintage era italian post card. Loved it. Great date night or girl time setting.","Dined on July 16, 2017",5,5,5,5,The Pink Door,2024-12-11
Great experience' love this place! Come every time,"Dined on July 16, 2017",5,5,5,5,The Pink Door,2024-12-11
"Meal was outstanding.  Divine!  Had the lasagna for appetizer, ahi tuna, Caesar salad, spaghetti and meatballs and mushroom pasta.  Sides of carrots and creamed corn.  Every bite was delicious.  Great waitstaff. Beautiful setting on deck.  A must.","Dined on July 16, 2017",5,5,5,5,The Pink Door,2024-12-11
Always an excellent meal and dining experience.  Very good service,"Dined on July 16, 2017",5,5,5,5,The Pink Door,2024-12-11
"lunch on the patio on a sunny summer day is a must.  secluded with a great view of the waterfront.  awesome food and full bar with indoor dining and bar seating as well.  this is a Seattle ""Treasure""!","Dined on July 16, 2017",5,5,5,5,The Pink Door,2024-12-11
"I wish balsamic vinegar weren't 50c extra. I don't mind the price, but having to ask for something that is expected with olive oil and bread seems just a little unhappy.","Dined on July 15, 2017",4,4,5,4,The Pink Door,2024-12-11
"It would not be summer without visiting the Pink Door and sitting on the patio overlooking the water.    The Italian menu is packed with seafood, fish as well as traditional pastas.  The new re-model is fantastic.","Dined on July 15, 2017",5,4,5,5,The Pink Door,2024-12-11
"I had been waiting a decade to go here so was very excited.  My meal, however, was just so-so.  Nothing special for the money, so that was disappointing.   Loved being in the space, however!  It is like being a member of a secret club.","Dined on July 15, 2017",4,3,5,5,The Pink Door,2024-12-11
"I'm a Seattle native that has come to the Pink Door for years, but not since the new remodel.  It's beautiful!  Nice job! Always one of my favorite places to bring out of town guests, especially  when sun is out, and we can enjoy outdoor dining. It was lovely as usual. Thank you!","Dined on July 15, 2017",5,5,5,5,The Pink Door,2024-12-11
"Everything was really good. They burn the bruschetta, but my wife and i stull enjoyed it.","Dined on July 14, 2017",5,5,5,5,The Pink Door,2024-12-11
Great weather to sit outside. fabulous food.,"Dined on July 14, 2017",4,4,2,4,The Pink Door,2024-12-11
This was by far one of the best restaurants we went to while visiting Seattle!! It is a must for any one going there!,"Dined on July 13, 2017",5,5,5,5,The Pink Door,2024-12-11
"We were in the new main dining room at a table on the far wall on the left.  Perfect place for 2 seniors, noise was diminished.  Americans talk TOO LOUD! 

I love the food, service is great, the inside is cozy in winter, the deck is fantastic in the summer.  I am looking forward to a safe, responsible, re-opening.


When we go to other countries, like France and England, we embarrass ourselves by how loud Americans talk.  And, I don’t need loud music to enjoy an evening in a restaurant.  Loud music impedes communication and diminishes enjoyment.  The only thing loud music achieves is getting people to leave earlier than they might want - and this results in tables turning more quickly. Please reduce decibels.  

And once we have hot summer nights, the open windows in the expanded area offer a beautiful view, and a welcome breeze.","Dined on July 13, 2017",5,5,5,5,The Pink Door,2024-12-11
"Best restaurant in Seattle! I might be a little biased but this has to be on of the top restaurants in Seattle. Our waiter was top notch! He knew just about every item on the menu and was familiar with the wine menu. I asked him a few questions about different wines they have and what would be the best local wine. I tried the Wilderness, recommended by the waiter, it tuned out to be very good. I had the Salmon which was delicious and very fresh. Also their Lasagna is spectacular! I would go back in a heartbeat.","Dined on July 11, 2017",5,5,5,4,The Pink Door,2024-12-11
"This was my first visit to The Pink Door since they closed for remodel earlier this year.  They have taken on more space, enlarged its kitchen making it more productive.  No longer are patrons waiting long periods for their lunch.   Our lunch was as tasty as ever and I highly recommend to anyone looking for a yummy pasta lunch.","Dined on July 11, 2017",5,5,5,5,The Pink Door,2024-12-11
"Food, atmosphere and service were amazing! I   think this is one of the best Italian places on town. My only complaint would be that desert is not amazing. (still pretty good)","Dined on July 10, 2017",5,5,5,5,The Pink Door,2024-12-11
"Very very cool spot, will return next time I'm in Seattle! Awesome vibe and awesome food, 10/10","Dined on July 10, 2017",5,5,4,5,The Pink Door,2024-12-11
"Lovely patio for a late night dinner with a view of the bay.  Service was on point and all the staff friendly and welcoming.  Food is okay--honestly restaurant is a spot to visit, but there are numerous restaurants with more interesting menus.","Dined on July 9, 2017",3,2,5,5,The Pink Door,2024-12-11
Always fabulous!  Are coming back this week - thank you for another great experience.,"Dined on July 9, 2017",5,5,5,5,The Pink Door,2024-12-11
"Overall, an excellent experience as our server was wonderful, ambiance perfect and food delicious and fast. A definite must experience when in Seattle.","Dined on July 9, 2017",5,5,5,5,The Pink Door,2024-12-11
"Great restaurant, I am already looking forward to returning! The lasagna was delicious. We sat on the patio which was nice, but I was under the impression it was going to have a view (not really) but overall still very nice. I would like to sit inside next time as it is a very beautiful place! I had to do a lot of research because I was confused about if a show would be going on, but the show was late at night and all the info is on their website. Great place!","Dined on July 9, 2017",4,4,4,4,The Pink Door,2024-12-11
"Wonderful authentic Italian food. So good! Great ambiance, great service.","Dined on July 8, 2017",5,5,5,5,The Pink Door,2024-12-11
Unique atmosphere. We were there during lunch so missed the acrobatics that take place two evenings per week. The food was very good and of high quality and the service was very attentive.,"Dined on July 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"First off, be aware that this is a very popular destination. I made my reservation on line more than a week in advance, and had limited openings available. We were seated outside, which *technically* has a view of the Bay, but you are looking across the roofs of several intervening buildings. The location is hard to reach: the landscape is extremely steep, parking is limited, the entrance is basically unmarked (and at the time of our visit, more of a peach color than ""pink"") and along a narrow, crowded alley. Once inside, even room to wait is hard to come by, but the feel is energetic, the decor eclectic, and we saw a group of musicians setting up for a live performance.

Most of that was, unfortunately, wasted on us as we were on the covered patio, and at a tiny table in a narrow alcove, at the very fringes of the seating area.  Nonetheless, the menu was intriguing, and our server went above and beyond the call in explaining the selections to us. He even managed to be good-natured when we pointed out a few minor grammatical errors and other quirks (my daughter is an English professor and I am, well, an anal-retentive nerd). One entree was prepared with ""the finest of olive oils"", for instance, while another was described as having ""really, really good olive oil"". We asked what the difference was, and our server rose to the challenge and had an answer at the ready.

The food was very good, the server attentive and agile enough to repeatedly squeeze past the table near ours and take good care of us. All in all, it was a fine dinner and a good introduction to Seattle (my daughter had recently moved there and I was visiting - we are both from the East Coast - to help her get settled and explore her new home).","Dined on July 7, 2017",3,4,4,3,The Pink Door,2024-12-11
"The Pink Door was recommended to me as a must-stop in Seattle. It is indeed an iconic place to eat (though make sure reservations are far in advance.) The atmosphere is unique, the service wonderful, and the food was amazing! One of the best meals I have had in a restaurant. We started with the cheese board and a bottle of Prosecco. For my main I had the eggplant rigatoni (recommended by the waiter) and it was one of the best pasta meals I have had, with smoky mozzarella and  seasoned eggplant cooked perfectly. We finished with a couple of desserts and after dinner drinks - a must experience while in Seattle!","Dined on July 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"Excellent food,  drinks and ambiance!!! 
Visiting from Chicago, made a reservation and we were seated immediately upon arrival in their beautiful patio. 
We had the rigatoni with italian sausage and the crab risotto, which was delicious.","Dined on July 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"Gorgeous place, fabulous staff and delicious food and wine.  We sat in the bustling patio for lunch, and we loved everything about it!","Dined on July 7, 2017",5,5,5,5,The Pink Door,2024-12-11
The Pink Door's outdoor patio never fails to disappoint -- my favorite outdoor dining experience in Seattle.,"Dined on July 7, 2017",5,4,5,5,The Pink Door,2024-12-11
An amazing food experience!  Traditional Italian food with a fresh take.  Loved the garlic bread and Tagliarini.  Wonderful service from Greta.  Don't miss this restaurant!,"Dined on July 6, 2017",5,5,5,5,The Pink Door,2024-12-11
"I've been to Pink Door twice now, and the service is iffy - the service we had the first time was absolutely fantastic, whereas the server we had this time was a bit cold and seemed annoyed the entire time. He asked if we wanted bread after our meal had already come out, and when I asked for more honey for my cheese plate, he looked as if I was asking for his arm. Food was okay - it wasn't phenomenal, but also not bad. I'd come back if only for the drinks and ambiance.","Dined on July 4, 2017",3,3,2,5,The Pink Door,2024-12-11
"The Pink Door was great!  We had a late night reservation at 9:45pm but they didn't rush us.  We sat outside as we were there during the summertime and it was really nice out; the view is spectacular.       

I had the parpadelle and it was phenomenal.  The pasta was definitely freshly made and the simple red sauce that accompanied it was delish.  My husband had the cioppino and he said it was good.  I am convinced he would've liked more in terms of portions, but he won't admit it.  He said the flavors were there but the broth was a little on the thinner side than he is used to; no docking of points for this as the sauce consistency is just a matter of preference.  For dessert we shared the chocolate ooey gooey and it was fantastic.  

Definitely recommended if it's your first time in Seattle.   The drinks and food are good, the ambiance is definitely upbeat and the service awesome.","Dined on July 3, 2017",4,4,5,5,The Pink Door,2024-12-11
Great experience and awesome food. Took my parents here who were visiting Seattle and they loved it - highly recommend to anyone!,"Dined on July 3, 2017",5,5,5,5,The Pink Door,2024-12-11
"This is an excellent spot. It isn't exactly waterfront but it is outside dining with somewhat of a view.
The Linguine alfalfa alla vongole was excellent and our waitress was fabulous. We needed to be out in an hour and she made sure that happened.
I made at 7:30 reservation at 7:19 and asked for outside seating and it was granted. The whole experience was fantastic and I can't wait to see the show next time.","Dined on July 2, 2017",5,5,5,4,The Pink Door,2024-12-11
"A delectable surprise.delicious Dungeness crab rissotto scallops with morel mushroom sauce and frissee salad yummy bread and desserts.

Definitely will go back.","Dined on July 2, 2017",5,5,4,5,The Pink Door,2024-12-11
Wonderful service  by Terrance!,"Dined on July 2, 2017",5,5,5,5,The Pink Door,2024-12-11
Wonderful restaurant with excellent value. Service was delightful.,"Dined on July 2, 2017",5,5,5,5,The Pink Door,2024-12-11
"Food was very good.  Funky ambience is good once in a while,  but not on a steady diet.  I'd go back, but not in a great hurry.","Dined on July 2, 2017",4,4,5,3,The Pink Door,2024-12-11
Perfect in every way. Truly exceptional food and ambience. Great patio.,"Dined on June 28, 2017",5,5,5,5,The Pink Door,2024-12-11
"We had a great meal. The staff were wonderful and really kind to us. The food is simple, tasty and would bring us back again and again.  The trapeze artist adds the cherry on the top.","Dined on June 27, 2017",5,5,5,5,The Pink Door,2024-12-11
"I love The Pink Door. They have amazing servers, amazing food and a great ambiance that is casual hip n friendly. 
The salads are perfection. I loved the Bibb lettuce salad. The long rib entree was cooked perfectly as well. I liked that the mashed potatoes were not overly creamy or salty.","Dined on June 27, 2017",4,5,5,4,The Pink Door,2024-12-11
My husband and I came here for an early dinner. It did not disappoint. Very delicious!,"Dined on June 27, 2017",5,5,5,5,The Pink Door,2024-12-11
We really enjoyed the Pink Door. Staff was very friendly and the food was excellent.,"Dined on June 27, 2017",5,5,5,5,The Pink Door,2024-12-11
Our waitress Lola was a delight!...food was very good and enjoyed the experience tremendously!,"Dined on June 24, 2017",5,5,5,5,The Pink Door,2024-12-11
Excellent dinner. Enjoyed the evening. Food preparation and presentation was very nice. Good value for quality of the food. Nice atmosphere. We were seated on the patio which was lovely.,"Dined on June 24, 2017",5,5,5,5,The Pink Door,2024-12-11
Wonderful remodel after four months. Great views inside as well as on the deck. Very good and reliable cuisine.,"Dined on June 24, 2017",5,5,4,4,The Pink Door,2024-12-11
"This place lived up the many positive reviews we've read.  It's easy to see why this place was buzzing on a Thursday night.  The staff is outstanding.  Everybody from the hostess, to the bartender and the waiter were all friendly, accommodating and professional.  My wife noted it was my birthday dinner and asked for a ""window seat"" when she made the reservation - we got a nice table along the window.   We were early and they seated us as soon as the table was available.  The other couple with us was 40 minutes late -  the staff seemed unfazed and kept us well oiled with drinks while we waited.  The Halibut special was nicely prepared, with an excellent sauce that set it off well.  All the other food was well-prepared and tasty.  

In short,  it was a very positive experience and we will be returning.","Dined on June 23, 2017",5,5,5,5,The Pink Door,2024-12-11
"So fun to see the newly renovated Pink Door ... looks wonderful! But of course during warm weather, the outdoor patio/deck is my preferred dining spot. So fun!","Dined on June 21, 2017",4,4,4,5,The Pink Door,2024-12-11
"The Pink Door is our favorite restaurant in Seattle.  The lovely view from the patio, the great food, and wonderful service remains the same year after year.","Dined on June 21, 2017",5,4,5,5,The Pink Door,2024-12-11
I was introduced to this restaurant by a friend the first time I ever visited Seattle and have been back every time we have made the trip down. The seafood is excellent and I could not ask for a better atmosphere or night out. We celebrated a birthday this night and they were very accommodating of us.,"Dined on June 21, 2017",5,5,5,5,The Pink Door,2024-12-11
"Food, service, and live music were great!","Dined on June 21, 2017",5,5,5,5,The Pink Door,2024-12-11
"Though it was a bit hard to find for this tourist (look for a pink door, not a sign), Pink Door was worth the search. Traditional Italian done extraordinarily well, with a marinara to die. Plan in advance; dinner reservations are difficult .","Dined on June 20, 2017",5,5,5,4,The Pink Door,2024-12-11
Thomas was a amazing waiter he made the experience.,"Dined on June 19, 2017",5,5,5,5,The Pink Door,2024-12-11
Amazing service with fantastic food! ❤️👏🏼,"Dined on June 19, 2017",5,5,5,5,The Pink Door,2024-12-11
Pink Door has a great ambience and is a good date place. I also enjoyed the food and service there. The spinach lasagna was delicious. I also got to see the burlesque show. It wasn't too great but still a very different experience.,"Dined on June 18, 2017",4,4,4,4,The Pink Door,2024-12-11
"Great view and perfect service. The lasagna never disappoints and the clam linguine was great. Loved the green salad with English peas, pistachios and avocado dressing.","Dined on June 18, 2017",5,5,5,5,The Pink Door,2024-12-11
This is the second time I visited Pink tour this year and both times the food has been really fresh and super delicious.,"Dined on June 17, 2017",5,5,4,5,The Pink Door,2024-12-11
"This is a great place -- amazing Italian food and romantic ambiance right in Pike's Place Market. The only thing I would note is that since they expanded, there are some tables that are better than others. When I took my friends from out of town, we got seated in a hallway type section of the restaurant that took away from the overall experience.","Dined on June 17, 2017",4,5,3,5,The Pink Door,2024-12-11
"Hostess initially ignored us because she was on phone. One server spilled water on table and my wife. 
Otherwise, food was outstanding.","Dined on June 16, 2017",5,5,3,5,The Pink Door,2024-12-11
I heard the Pink door (it's really peach) was good but I was skeptical considering the location. We loved it. And the room with the view. Amazing. The service was perfect as well as the food.,"Dined on June 14, 2017",5,5,5,5,The Pink Door,2024-12-11
"Recently remodeled, the Pink Door now offers a wonderful view of the waterfront from inside the restaurant, in addition to the lovely view from the patio.  Same great Italian cuisine and excellent service.  Highly recommended.  Reservations strongly suggested.","Dined on June 14, 2017",5,5,5,5,The Pink Door,2024-12-11
Wonderful service! Outstanding food. The dumgemess crab Caesar salad was tasty! The atmosphere was fun and the view fantastic. I will return soon.,"Dined on June 12, 2017",5,5,5,5,The Pink Door,2024-12-11
Went here with my mother and boyfriend for dinner. The food and drinks were excellent and the service was also fantastic!,"Dined on June 11, 2017",5,5,5,5,The Pink Door,2024-12-11
"Really good food, this is our third time there.  The service was great!  Cant wait to go back.  Thank you.","Dined on June 11, 2017",5,5,5,5,The Pink Door,2024-12-11
"Great vibe, try to sit in the newly remodeled room which overlooks the Market. I had the caesar salad, oysters and the mocktail. All were fantastic salad was perfectly dressed, oysters fresh and I love the balsamic ice they serve with it. The bread is excellent and my ""mocktail"" was a kind of thyme lemon/lime soda. So good and it comes with a polka dot paper straw!! I LOVED it. HIGHLY recommend!","Dined on June 9, 2017",5,5,5,5,The Pink Door,2024-12-11
"Excelente opción, la ubicación inmejorable comida deliciosa y un ambiente tranquilo y lindo. Todos súper atentos con excelente atención a los detalles, precios justos y excelente calidad. Es un Must si visitas Seattle.","Dined on June 9, 2017",4,5,5,4,The Pink Door,2024-12-11
"Close to my office. Great place to take my customers after a business meeting. Awesome food from appetizers (perfect local oysters),entrees and desert.","Dined on June 8, 2017",4,5,5,5,The Pink Door,2024-12-11
The Pink Door was the perfect place for my family dinner!,"Dined on June 8, 2017",5,5,5,5,The Pink Door,2024-12-11
Dinner with a long time friend and it was perfect as always!!!,"Dined on June 7, 2017",5,5,5,5,The Pink Door,2024-12-11
"Shared a meal with a couple friends, sat on the deck and enjoyed the view and had wonderful food:  scallops, beef, carrots, amazingly great ice cream!","Dined on June 7, 2017",5,5,5,5,The Pink Door,2024-12-11
