review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
"Fabulous meal! Arrived early for our reservation and got seated quickly. Great service. Penne ala  vodka , pasta bolognese both delicious. Crusty bread and olive oil yummm. Also I mistakenly left my credit card after paying and went back the next day and they got it back to me . Thank you so so much for that !!!!","Dined on June 8, 2023",5,5,5,5,the-pink-door,2023-06-08
"The food is really amazing, it was our second visit in 2 months, the service always kind, happy and effective","Dined on June 8, 2023",5,5,5,5,the-pink-door,2023-06-08
"Great evening all round, lovely decor and a good menu","Dined on June 7, 2023",5,5,5,5,the-pink-door,2023-06-07
Great ambience and service.  Something for everyone with focus on Italian and seafood.,"Dined on June 7, 2023",5,5,5,5,the-pink-door,2023-06-07
The waiter was not very attentive and didn’t even bring bread basket.,"Dined on June 7, 2023",5,5,2,5,the-pink-door,2023-06-07
"We were there for lunch. We started with the Ahi Crudo, which was very tasty, The Bolognese was excellent (always the first thing we try at an Italian restaurant we haven’t visited before). ￼The manzo brasato sandwich was large, and the beef was wonderfully tender.  It had some peppers on it, but needed a little bit more salt or flavor.  This lemon hibiscus tart was excellent. Great experience, bartender, willing to try out something different. We will be back.
Read more","Dined on June 7, 2023",5,5,5,5,the-pink-door,2023-06-07
Very friendly staff. The food was amazing. We will definitely come back again.,"Dined on June 4, 2023",5,5,5,5,the-pink-door,2023-06-04
Amazing! Dan was amazing and a kind server that made the experience at The Pink Door worth our while!,"Dined on June 4, 2023",5,5,5,5,the-pink-door,2023-06-04
Our server was so knowledgeable and made great suggestions!  Would go back again.,"Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
"Everyone was very pleasant, and the food was delicious!","Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
Food was amazing!!! Absolutely loved it. The views were great as well.,"Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
The service was very slow. The food quality was poor. I will not be returning.,"Dined on June 3, 2023",1,1,1,2,the-pink-door,2023-06-03
"The food the ambiance the whimsical decor, it was an experience we won’t forget. It’s a classy restaurant but more than that it’s a creation of hard work and an imaginative mind. We were treated like royalty and yet as though we were at home with friends. Fine dining with a electric luxurious vibe. I don’t want the world to know, and yet I do, of this glorious evening we had. Wine & oysters, lamb & pasta. Let’s go together.
Read more","Dined on June 3, 2023",5,5,4,5,the-pink-door,2023-06-03
"This restaurant was very good. The prices were fair, the portions were generous, the service was good, and the food was delicious! My new favorite food is their rice balls. Well worth the wait for booking the reservation so far ahead of time. We got to sit outside, and the patio was very cute. The live music indoors was good, but pretty loud.","Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
"The food was wonderful! The decor is interesting, different and the atmosphere was positive.  I highly recommend this neat place.","Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
Amazing food! We loved everything we ordered. Our server was great too! Would definitely come back on our next trip!,"Dined on June 3, 2023",5,5,5,5,the-pink-door,2023-06-03
"Food was great and the service was excellent! We sat outside on the patio, which is a very different (but very enjoyable!) experience than sitting inside.","Dined on June 3, 2023",4,4,5,4,the-pink-door,2023-06-03
Remains our favorite dining experience in Seattle🤙🏼,"Dined on June 2, 2023",5,5,4,5,the-pink-door,2023-06-02
"Awesome experience ! Book early as place fills up !
Pasta dishes are amazing. Atmosphere was awesome and has a speak easy vibe. Great views of water in back room and great entertainment / live music  was going on in the front room by the bar. A must see !!!!","Dined on June 2, 2023",5,5,5,5,the-pink-door,2023-06-02
"It was a fun experience. The food was great, the service was phenomenal, and they had live music.","Dined on June 2, 2023",5,5,5,5,the-pink-door,2023-06-02
"Not good food that day.  I’m sure from the reviews, the food is really good, but that wasn’t my experience.  Location and decor was off the charts amazing, but food was not good.","Dined on June 2, 2023",2,1,4,5,the-pink-door,2023-06-02
Always great food in a beautiful outdoor setting (weather permitting) and indoor as well. Greta was a wonderful server.,"Dined on June 1, 2023",5,5,5,5,the-pink-door,2023-06-01
"Had a wonderful time celebrating our anniversary at this restaurant. Wonderful, ambience, and music. Had great seating by the window. The food was delicious and the service was excellent.","Dined on June 1, 2023",5,4,5,5,the-pink-door,2023-06-01
My overall experience with the pink door was great. The pink door in front of the restaurant was very cute. It had a very nice ambience to the vibe of the restaurant and the food was really yummy,"Dined on June 1, 2023",4,4,2,3,the-pink-door,2023-06-01
"Fantastic food and experience! The live entertainment was a lovely treat, and I appreciated the birthday candle with the cake. Will be coming back to try the lasagna.","Dined on June 1, 2023",5,5,5,5,the-pink-door,2023-06-01
Such a great restaurant. Amazing views and even better food! Highly recommend!,"Dined on June 1, 2023",5,5,5,5,the-pink-door,2023-06-01
The food and service was great.  The lasagna is a must have!,"Dined on June 1, 2023",5,5,5,5,the-pink-door,2023-06-01
This is such a unique Seattle experience. The food was delicious and the vibes were perfection. Would highly recommend and would definitely visit again.,"Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"Their location looking out on Elliott Bay makes this such a great spot for dinner.  Thr food was excellent at a reasonable cost, and service was first class.","Dined on May 31, 2023",5,5,5,4,the-pink-door,2023-05-31
"Hyped up too much 
Nothing too special on menu, staff was ok not the best bunch. Tables little too close together","Dined on May 31, 2023",2,2,1,1,the-pink-door,2023-05-31
Very friendly staff our waitress was very helpful and kind. Food was delicious . It was a fun place to be and we had a wonderful relaxing dinner.,"Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"Got a squid ink tonnarelli a chicken parmigiana nn ahi tuna crudo. The chicken parm was cool, although i really liked the tonnarelli n tuna crudo","Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"Food, drinks & service were all excellent! Definitely would return!","Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"Great food! Great Service: Great view!...we had a wonderful experience at the Pink Door. It is one of our favorite stops when we visit Seattle! The pace of the meal was excellent...each course arrived hot, appropriately timed and tasted great! We really appreciate when  the kitchen and staff can make this work! a great sign that the restaurant is functioning as a team. Highly recommend!
Read more","Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"Bonnie, our “bar goddess” was exceptional. Along with her enduring personality and exceptional food this, our first stop in Seattle, set the stage for a wonderful experience.","Dined on May 31, 2023",5,5,5,5,the-pink-door,2023-05-31
"We've been trying a lot of things when we come here, but what I've learned: just get the lasagna. Definitely their signature dish for good reason. It is so delicious! We also had the blistered asparagus appetizer and added the poached egg to start out, which was also phenomenal. Service was friendly and great quality. Always going to continue recommending to anyone in Seattle.
Read more","Dined on May 28, 2023",5,5,5,5,the-pink-door,2023-05-28
Amazing food and service!  Would absolutely recommend and visit again.,"Dined on May 28, 2023",5,5,5,5,the-pink-door,2023-05-28
"The lasagna was the best dish, truly best lasagna I’ve had so far, we also had the clam linguine and it was so flavorful, we went all out so we also tried the crab Caesar salad absolutely delicious 10/10 would recommended, dessert was great, service was pleasant and spot on, will definitely be coming back when I’m in Seattle again.","Dined on May 28, 2023",5,5,5,5,the-pink-door,2023-05-28
We had such a great time with friends.   Ryan was a wonderful attentive server with great recommendations.   The patio was perfect on a beautiful sunny Seattle evening.  Our meals were incredible.  Could not have been better!  Thank you so much!,"Dined on May 27, 2023",5,5,5,5,the-pink-door,2023-05-27
"The Pink Door was a must go on our trip to Seattle because everyone recommended it. They certainly did not disappoint! We were very impressed with all our dishes, and our server was very attentive and friendly. Can’t wait to return!","Dined on May 26, 2023",5,5,5,5,the-pink-door,2023-05-26
"A surprising find after a recommendation from friends.  
We made reservations 3 months in advance, and walk-in is that evening we’re shut down after and hour due to the long wait, so if able, plan ahead!
More of a Tuscan food experience and some authentic choices along with interesting additions! 
Overall very good experience…. We had the pasta with Ragu. The pasta was super delicate and cooked perfectly, the mean Ragu was very good, and in the true Italian way, they did not totally French the pasta in the sauce - Bravo!!
We also got the mixed seafood dish, all fresh  and cooked perfectly as well!!!
Read more","Dined on May 26, 2023",5,5,5,5,the-pink-door,2023-05-26
"the food was great, indoor seating is a nice environment and outdoor seemed very fun","Dined on May 26, 2023",5,5,5,5,the-pink-door,2023-05-26
"Great place for a dinner party or date, unique and elegant atmosphere, attentive wait staff and incredible food! highly recommend giving them a try next time you're in the city","Dined on May 26, 2023",5,5,5,5,the-pink-door,2023-05-26
"The Pink Door is my favorite restaurant in Seattle.  Great Food, new cocktails to try, consistently excellent all around!  This visit was no exception.  The Lasagna, Squid-Ink Pasta, and Tuna appetizer were all amazing.","Dined on May 26, 2023",5,5,5,5,the-pink-door,2023-05-26
"you cannot go wrong with anything on the menu. Seriously. I have been dining at the Pink Door for years and it is consistent and creative . This last visit I had the spinach lasagna, oh my it was divine. Moist and flavorful.  The ambiance is always perfect. The weather also cooperated and allowed us to dine al fresco.","Dined on May 25, 2023",5,5,5,5,the-pink-door,2023-05-25
"We had a wonderful experience at the Pink Door. Friendly staff, excellent food and ambiance. One of my favorite restaurants in Seattle.","Dined on May 25, 2023",5,5,5,5,the-pink-door,2023-05-25
"We reserved a table next to the window two months ago. We were seated at a table next to the window with a lovely view and happy as could be. We all ordered different seafood and all was delicious. Good place to go for a romantic dinner, a happy visit with friends, music and fun deco. 5 stars.","Dined on May 25, 2023",5,5,5,5,the-pink-door,2023-05-25
"Very nice restaurant to celebrate our anniversary. We were seated at one of the best tables with a lovely view of the Puget Sound without our request, probably because they noted that we were celebrating our anniversary.  Great service, attentive wait staff, delicious food, and the nice view all made this a memorable experience. The only negative was the noise level. Because the restaurant was completely booked, the noise level of all the happy patrons talking prevented us from hearing the nice live jazz music well. However, we much preferred sitting by the window rather than in view of the stage.
Read more","Dined on May 25, 2023",5,5,5,4,the-pink-door,2023-05-25
"Wonderful anniversary dinner at the Pink Door! We had the arancini, lasagna and cioppino. All were stellar. For dessert we shared the lemon tart and the rhubarb crisp. Fantastic! Highly recommend visiting The Pink Door when you're in Seattle!","Dined on May 24, 2023",5,5,5,5,the-pink-door,2023-05-24
"The Pink Door food always astounds. Tons of flavor, presentation is impeccable, and the selection is great. The Pink Door staff were very accommodating to us bringing our own dessert, and I couldn't ask for a lovelier experience with the staff. Amazing experience, would definitely recommend. Make sure to book a reservation!","Dined on May 24, 2023",5,5,5,5,the-pink-door,2023-05-24
"Love the location of this restaurant. Friendly hostess. I stopped by each time I'm visiting Seattle. I started with their simple Caesar salad and ordered my favorite pasta which was the Pappardelle al ragu Bolognese...comes saucy, cheesy and very flavorful. My husband had the linguine alle vongole with a side of corn off the cob. To his delight, the linguine was loaded with lots of tasty baby clams. Delicious meal and very attentive wait staff. Will be back!
Read more","Dined on May 24, 2023",4,4,4,4,the-pink-door,2023-05-24
"Our first time in Seattle and a friend recommended The Pink Door and wow it was incredible! The location, the choices to sit in or out on the deck and the food divine! Couldn’t help but look around at the eclectic decorating, sip on my gorgeous specialty drink and once the food came it did not disappoint! Flavour, presentation and portion was spot on. The staff was lovely, helpful and very accommodating. We will definitely be returning to enjoy this gem 💎
Read more","Dined on May 24, 2023",5,5,5,5,the-pink-door,2023-05-24
"Very nice and fun. Taking one star off for ravioli (not
so great) & espresso martinis (not so great). All the other food & drinks were really good.","Dined on May 21, 2023",5,4,5,5,the-pink-door,2023-05-21
"Dinner was amazing. We had a beautiful view, the ambiance was unparalleled and the food was delicious.","Dined on May 21, 2023",5,5,5,5,the-pink-door,2023-05-21
Excellent tasting food. Not sure why it is so hard to get in.. Doesn't seem like a place that is 100% full all the time. However the food is tasty.,"Dined on May 20, 2023",4,5,4,4,the-pink-door,2023-05-20
"Gorgeous patio day. I’ve been once before when in town for work, but being back and taking my family was an even better experience. Accommodating to us having two littles. Excellent wine list and cocktails. Halibut and bolognese dishes were extremely tasty.","Dined on May 20, 2023",5,5,5,5,the-pink-door,2023-05-20
Absolutely amazing food! The atmosphere and views are stellar. So thankful we were able to get a last minute reservation but totally worth waiting if they are taking walk ins for the day!,"Dined on May 19, 2023",5,5,5,5,the-pink-door,2023-05-19
Our waitress was excellent and was very attentive. The food was delicious. I highly recommend it!!,"Dined on May 19, 2023",5,5,5,5,the-pink-door,2023-05-19
The Pink Door lasagna was delicious! Highly Recommend,"Dined on May 19, 2023",5,5,5,5,the-pink-door,2023-05-19
We love the pink door. We eat here whenever we’re in Seattle. We’ve never had a bad experience.,"Dined on May 19, 2023",5,5,5,5,the-pink-door,2023-05-19
We’ve been coming here for many years. Always excellent in every way!,"Dined on May 19, 2023",5,5,5,5,the-pink-door,2023-05-19
We ate here on our last night in Seattle and what a fantastic choice - the host and team provided fantastic service. The food was fabulous - the pea ravioli wow! Would highly recommend a visit to The Pink Door!,"Dined on May 18, 2023",5,5,5,5,the-pink-door,2023-05-18
"Great atmosphere, fantastic food!  Service was outstanding.","Dined on May 18, 2023",5,5,5,5,the-pink-door,2023-05-18
"The Pink Door is always a hit! Delicious and beautifully presented dishes, friendly service, and a quirky cool atmosphere. Always a wonderful experience to share with friends. 🙂","Dined on May 18, 2023",5,5,5,5,the-pink-door,2023-05-18
"The Pink Door has a well deserved word-of-mouth reputation for superb dining in Seattle.  To that should be added extraordinary service.   Never intrusive and always helpful, our waiter was a paragon of his service.   Thanks for that and the wonderful food.","Dined on May 18, 2023",5,5,5,4,the-pink-door,2023-05-18
"The antipasto platter, mussels & clams, and artichoke spaghetti offerings were outstanding--all solid 5-stars.","Dined on May 17, 2023",5,5,5,5,the-pink-door,2023-05-17
"Fantastic ambience, back dining room has a spectacular view of the Sound, and service was impeccable. Food was delicious, if rich.  Would definitely recommend.","Dined on May 17, 2023",5,4,5,4,the-pink-door,2023-05-17
"If you are looking for good Italian based food in Seattle, go here!  I would recommend the Pappardelle Bolognese and the Lasagna Pink Door.  They are both great options.  I had the Chicken Parmigiana for lunch the other day and it was amazing as well.  You will not be disappointed.  As usual the staff is great and accommodating.   Would recommend!","Dined on May 17, 2023",5,5,5,5,the-pink-door,2023-05-17
"Great outdoor dining experience! The wait staff were quick, informed, and warm. The food was excellent to outstanding.","Dined on May 17, 2023",5,5,5,5,the-pink-door,2023-05-17
"Amazing service + delicious Italian food with a view. Definitely request the outdoor patio on a nice sunny day! Favorites: Spaghetti Con Carciofi, Lasagna Pink Door, Cabaret Cake aka Boobie Cake and A Trip To The Garden (raspberry cake with rose scented panna cotta), YUM!","Dined on May 17, 2023",5,5,5,5,the-pink-door,2023-05-17
Lived up to its reputation!  The fava bean crostini was a revelation.   The Penn Cove clams and mussels were pitch perfect.  The risotto was a tad overcooked - the rice had lost it's 'bite'. The lemon hibiscus tart was excellent as was the 'A trip to the garden' desert with raspberry almond cake and rose scented panna cotta. Would definitely go again.,"Dined on May 17, 2023",4,4,5,5,the-pink-door,2023-05-17
"We had the most beautiful anniversary dinner here. Sarah was our server and she was fantastic. Very personable, stopped to talk when we asked questions,  and had perfect wine recommendations. The food was 10/10. Perfect night!","Dined on May 14, 2023",5,5,5,5,the-pink-door,2023-05-14
"Delicious food and a wonderful, perfectly paced dinner.","Dined on May 14, 2023",5,5,5,5,the-pink-door,2023-05-14
"We came here for a Mothers Day lunch and we’re not let down! We just loved the ambience, the decor, the service and the food! The drinks were amazing as well! Can’t wait to visit again! You can tell they use quality ingredients in everything!","Dined on May 14, 2023",5,5,5,5,the-pink-door,2023-05-14
"We celebrated my neice's wedding at the Pink Door and it was perfect.  Beautiful views, flowers by Pink Door on our table, delicious food and excellent service.  What a perect place to celebrate!","Dined on May 13, 2023",5,5,5,5,the-pink-door,2023-05-13
"Love this place! The food was outstanding, this place  was amazing. Got to sit on the patio with a view to the water which was amazing. The drinks and the food was great. Mamas meatballs as an appetizer was so good and the lasagna was beyond delicious. The atmosphere I can’t speak enough about. Elise was a wonderful waitress and whenever I’m back in Seattle I’ll visit.  It’s like a Speakeasy turned restaurant, best hole in the wall. 🫶🏽
Read more","Dined on May 13, 2023",5,5,5,5,the-pink-door,2023-05-13
"Food is very good and the deck is lovely. 

Only sticking point -- the staff (especially the hostess) acts like she's doing you a favor  by working with you.","Dined on May 13, 2023",4,4,3,3,the-pink-door,2023-05-13
"Great experience. Music was excellent. The food was very good and HOT which is a plus. Will definitely return. I had the Pasta Carciofe, the carpaccio was no longer on the menu.","Dined on May 12, 2023",4,5,5,5,the-pink-door,2023-05-12
"My favorite restaurant in Seattle! It can be hard to get a reservation, but it is always the best experience and great prices.","Dined on May 12, 2023",5,5,5,5,the-pink-door,2023-05-12
"This place is amazing. Great service, great food, and good value. We had the Arancini and meatballs as appetizers. Highly recommend both. The lasagna is divine. Best in the city. Go here!","Dined on May 12, 2023",5,5,5,5,the-pink-door,2023-05-12
"As a longtime customer of Pink Door, this visit was a bit disappointing. The food was great. The service was sufficient, but really rushed.","Dined on May 12, 2023",4,5,3,3,the-pink-door,2023-05-12
We all loved our food and it was a beautiful day on the patio with great service.,"Dined on May 12, 2023",5,5,5,5,the-pink-door,2023-05-12
"Amazing food, the lasagna in particular was so good!!","Dined on May 11, 2023",5,5,5,5,the-pink-door,2023-05-11
We were greeted cheerfully and given update on our table after a short wait.  Table was perfect for us in a corner where we had a view and not too loud.  The server was excellent and the food was delicious.  The lasagna really is terrific!  Pappardelle ragu was delicious. We will definitely return.,"Dined on May 11, 2023",5,5,5,5,the-pink-door,2023-05-11
"Nice cozy restaurant. Caesar salad was refreshing and came with garlic bread. Our only complaint was the meatballs appetizer in marinara sauce was overcooked and dry.  Chicken parmigiana was crispy and cheesy goodness. Clam linguine had lots of clams. Rigatoni with mama's meatballs was awesome. A plate of grilled lamb chops was expensive. Cabaret cake was very good. Restaurant was very busy. We were entertained with live music as we ate that evening. Restaurant provided great service. Hostess greeted us right away. Wait staff was friendly and knowledgeable of the menu. Will certainly dine here again!
Read more","Dined on May 11, 2023",4,4,4,4,the-pink-door,2023-05-11
Great food and service as usual - a Seattle must and mainstay,"Dined on May 11, 2023",5,5,5,5,the-pink-door,2023-05-11
This place is awesome. Highly recommend. Better have a reservation,"Dined on May 10, 2023",5,5,5,5,the-pink-door,2023-05-10
A girls get away vacation would not be complete without a dinner at the Pink Door!  Food was fantastic and the trapeze artist was amazing!,"Dined on May 10, 2023",5,5,5,5,the-pink-door,2023-05-10
Loved the unique setting. The food was great. Service was good. The view at sunset was amazing. We would return.,"Dined on May 10, 2023",5,5,4,5,the-pink-door,2023-05-10
The dessert was amazing and I got a cocktail specially made and it was not overpriced. Service was great. Ambiance beautiful.,"Dined on May 10, 2023",5,4,5,5,the-pink-door,2023-05-10
Amazing experience and great service. Very nice and chic environment,"Dined on May 7, 2023",5,5,5,5,the-pink-door,2023-05-07
The Pink Door was wonderful. The service and the food were amazing. My favorite dining experience in Seattle!,"Dined on May 7, 2023",5,5,5,5,the-pink-door,2023-05-07
"Granted we were in the lounge and not the dining room with a view and possibly quieter atmosphere, but I assume the menu was the same, and the food was...meh. Nothing special I'm afraid.","Dined on May 7, 2023",3,3,3,3,the-pink-door,2023-05-07
"A hidden gem worth finding. Lovely ambience, delicious food. Book well in advance if possible.","Dined on May 7, 2023",5,5,5,5,the-pink-door,2023-05-07
"The garlic bread, blistered asparagus, and lasagne are all unreal.","Dined on May 6, 2023",5,5,4,5,the-pink-door,2023-05-06
We celebrated birthdays and had an amazing time. Food was so wonderful,"Dined on May 6, 2023",5,5,5,5,the-pink-door,2023-05-06
Wasn’t what I was expecting by all the other reviews. The meatballs were a little dry in my opinion. However my wife’s salmon she said was amazing. Can’t win em all!,"Dined on May 6, 2023",5,4,4,5,the-pink-door,2023-05-06
Fantastic place!  Be sure and ask for Sara!  She was our server and was a wealth of information not only about menu considerations but about what to see all around Seattle!  A great place.,"Dined on May 6, 2023",5,5,5,5,the-pink-door,2023-05-06
"Amazing!  The staff was attentive, food was great, and the view from the back room was nice!  Thank you!","Dined on May 6, 2023",5,5,5,5,the-pink-door,2023-05-06
"I am a longtime fan of the Pink Door!  Had the greatest waitress, always adore the ambience and my all Green Salad was even better than I expected from the description.  Of course, I will be back as soon as possible.","Dined on May 6, 2023",5,4,5,5,the-pink-door,2023-05-06
My favorite restaurant in Seattle by a landslide!,"Dined on May 6, 2023",5,5,5,5,the-pink-door,2023-05-06
Awesome service - amazing food. Especially mussels and clams,"Dined on May 6, 2023",5,5,5,5,the-pink-door,2023-05-06
"Amazing place! Fantastic atmosphere, great food, nice services!!","Dined on May 5, 2023",5,5,5,5,the-pink-door,2023-05-05
"Amazing, must try restaurant in Seattle. Excellent food, music and vibes. Enjoy!","Dined on May 5, 2023",5,5,5,5,the-pink-door,2023-05-05
Phenomenal.,"Dined on May 5, 2023",5,5,5,5,the-pink-door,2023-05-05
Best lasagne I’ve ever had. Loved the atmosphere and all the food was amazing.,"Dined on May 5, 2023",5,5,5,5,the-pink-door,2023-05-05
Been eating here for over 40 years and it only gets better!,"Dined on May 5, 2023",5,5,5,5,the-pink-door,2023-05-05
Workmate in town from Australia. Food & service was excellent. Risotto was done well & delicious!,"Dined on May 4, 2023",5,5,5,5,the-pink-door,2023-05-04
We are from out of town and we were able to make a late reservation. Our table was up against the stage. The Jazz trio was fabulous. I had the Cioppino. It was cook to perfection. The broth was slightly spicy and was worth drinking at the end. My wife had clams and mussels in a taragon infused cream sauce. Loved every bite. Highly recommend.,"Dined on May 4, 2023",5,5,5,5,the-pink-door,2023-05-04
"As a very picky, Italian foodie, this place is a 10/10","Dined on May 4, 2023",5,5,5,5,the-pink-door,2023-05-04
I had high expectations. It was ok for the price.  Expected some sort of “show”.,"Dined on May 3, 2023",4,4,5,3,the-pink-door,2023-05-03
Food was delicious! Definitely would come back here for a special occasions.,"Dined on May 3, 2023",5,5,5,4,the-pink-door,2023-05-03
"Wonderful
Excellent service.
Amazing food.
Elise is the best !
Read more","Dined on May 3, 2023",5,5,5,5,the-pink-door,2023-05-03
"Amazing food, amazing view, and amazing service! Best lasagna I've ever had, hands down!","Dined on May 2, 2023",5,5,5,5,the-pink-door,2023-05-02
Portion is meh. Taste is okay. Atmosphere is great. My server is good but the three hostesses at the door were super awkward. I wouldn’t say they are friendly.,"Dined on May 2, 2023",4,3,4,5,the-pink-door,2023-05-02
It was my friends birthday celebration. The food was fabulous and the ambience was perfect! We sat by the window so we watched the sun go down. The waiter was kind enough to let us know when the lounge act was happening so we could go watch the show! Such a great place!! I would highly recommend it!!,"Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
Always a delight. Incredible food and service. This is our go to for friends and special occasions.,"Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
"The food is absolutely some of the best around Seattle! The view is lovely on the deck, the service is fantastic, and they have an outstanding selection of wine. This is a must visit for the Seattle area!","Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
Excellent food. Great service. Love this place. Can't wait to go back!,"Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
"A seattle staple that as a local took me a very long time to try. But a place definitely worth the hype, delicious food, wonderful patio for lunch (when sunny), and just overall a joy to experience.","Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
"I hate reviewing things poorly but this was one of my worst dining experiences :( We were sat at a table that was in direct sun and squished. Our legs could not fit under the table. We were facing a rooftop with a loud humming AC to look at. It felt like a forgotten table you’d put an unexpected guest at. Definitely felt like oh maybe these two young people wouldn’t mind being here… but it was extremely uncomfortable. The food was not stand out. The lemonade did not state it would be pink, and the added sugar/flavor was overwhelming instead of refreshing. The bread was nice. Our waitress was nice. When you make a reservation a month in advance, I think you expect more, but this did not deliver.
Read more","Dined on April 30, 2023",1,2,3,1,the-pink-door,2023-04-30
"Enjoyed a Very nice view at window side table, squid ink pasta was a bit spicy and I liked it!","Dined on April 30, 2023",5,5,5,5,the-pink-door,2023-04-30
The service was excellent.  We got there early and sat at the bar until our table was ready.  The food was excellent and would definitely go there again if I am in Seattle.,"Dined on April 29, 2023",5,5,5,5,the-pink-door,2023-04-29
We had a super fun time and enjoyed the food and atmosphere.,"Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
Incredible meal. Best clams and linguine I have ever had!,"Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
"Not cheap but delicious! Pasta bolognese was incredible. Surprisingly light and ever so flavorful. My rock fish was good, but a lot of work to get the flesh from the bones. Definitely a scene - very fun atmosphere.","Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
"Absolutely phenomenal! Started with the Tickled Pink cocktail and ended the evening with the Lemon Hibiscus Tart, and everything from start to finish was perfection. I enjoyed a half dozen of the Fresh Northwest Oysters for an app, followed by Ravioli AI Piselli — each bite was more addicting than the last. So happy we were able to dine here on our adventure to Seattle, and look forward to returning in the future. Keep up the amazing work!
Read more","Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
"Service was excellent, lunch was a limited menu, I would recommend dinner. We had the whole bronzino.","Dined on April 28, 2023",5,4,5,4,the-pink-door,2023-04-28
We celebrated a birthday with family over a late lunch. The food and service were excellent. It was a little noisy at first but got quieter after many diners left. We had not eaten at the Pink Door during the pandemic and were delighted to return and have such a nice meal.,"Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
"I brought first time diners and everything was perfect, as usual.","Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
"Beautiful spring afternoon lunch on the deck overlooking the Market and the Sound.  Great food, great wine.  Service was attentive and helpful.","Dined on April 28, 2023",5,5,5,5,the-pink-door,2023-04-28
Service was exceptional.  Food was delicious and well prepared.,"Dined on April 27, 2023",5,5,5,5,the-pink-door,2023-04-27
Amazing experience and amazing food. The lasagna was my absolute favorite,"Dined on April 27, 2023",5,4,5,4,the-pink-door,2023-04-27
Unbelievable experience! Delicious food out to be able to get in in the middle of the afternoon. The place speaks for itself and the food melts in your mouth!,"Dined on April 27, 2023",5,5,5,5,the-pink-door,2023-04-27
"The service, food, and wine list at The Pink Door are all exceptional.  I had a fantastic table to view the water as well as the dining room.  Highly recommend!","Dined on April 26, 2023",5,5,5,5,the-pink-door,2023-04-26
Excellent food. Prompt service. Great environment.,"Dined on April 26, 2023",5,5,5,5,the-pink-door,2023-04-26
Delicious food. Wonderful service. Lovely ambience. Great view.,"Dined on April 25, 2023",5,5,5,5,the-pink-door,2023-04-25
The ambiance was incredible and the food was truly the best I’ve ever had! 10/10 recommend the bolognese. Our waitress Kristy went above and beyond to make our experience the absolute best. Her recommendations were spot on. I will be back if I’m even back in Seattle.,"Dined on April 23, 2023",5,5,5,5,the-pink-door,2023-04-23
"I celebrated my birthday in the legacy dining room to enjoy the aerial performance. We were ushered to a table on the bandstand, where we were treated to outstanding service by Eric. 

The evening could not have been more perfect—thanks to everyone at The Pink Door for making my birthday celebration one for the books!
Read more","Dined on April 23, 2023",5,5,5,5,the-pink-door,2023-04-23
The view was lovely of the water.  The salmon dinner was delicious and the service was excellent.,"Dined on April 23, 2023",5,5,5,5,the-pink-door,2023-04-23
"Seating, service and ambiente very nice, check in somewhat chaotic, no line for reservations, but people kind of falling over each other, food a little disappointing/average, wine very good","Dined on April 23, 2023",3,3,4,4,the-pink-door,2023-04-23
"It was amazing as always! Thank you to everyone who was involved in our experience. From the server, bartender, busser and of course the Chefs!","Dined on April 23, 2023",5,5,5,5,the-pink-door,2023-04-23
Everything was good from the service to food! Will come back!,"Dined on April 23, 2023",5,5,5,5,the-pink-door,2023-04-23
Was super excited to go and it did not disappoint. Food was wonderful.,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
It is my favorite place to go whenever I am in Seattle,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
Always love Pink Door!  Our server was exceptional!!!,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
This place lived up to all the hype. It was amazing! Every single thing about it was great from start to finish. Our server Pasha was great.,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
This place has Amazing lasagna!!! I Highly recommend going here. We were able to get a reservation for lunch on open table!!,"Dined on April 22, 2023",5,5,5,5,the-pink-door,2023-04-22
